"CITY","COUNTRY","ID"
"Xichang","China",185
"Yarkant","China",188
"Yinchun","China",190
"Yuanmou","China",192
"Mianyang","China",194
"Nanchong","China",196
"Nyingchi","China",198
"Qionghai","China",200
"Shanghai","China",202
"Shanshan","China",204
"Shenyang","China",206
"Shigatse","China",208
"Tangshan","China",210
"Tongliao","China",212
"Xiangfan","China",214
"Yancheng","China",216
"Yinchuan","China",218
"Yuncheng","China",220
"Zhijiang","China",222
"Zhoushan","China",224
"Panzhihua","China",226
"Shiquanhe","China",228
"Zhalantun","China",230
"Zhengzhou","China",232
"Shangri-La","China",234
"Wulanchabu","China",235
"Mohe County","China",237
"Shennongjia","China",239
"Zhangjiakou","China",241
"Shijiazhuang","China",242
"Port Said","Egypt",245
"Mersa-matruh","Egypt",247
"Sharm El Sheikh","Egypt",249
"Sharq Al-Owainat","Egypt",250
"Makokou","Gabon",253
"Okondja","Gabon",255
"Port Gentil","Gabon",257
"Wa","Ghana",259
"Tamale","Ghana",260
"Takoradi","Ghana",262
"Port-au-prince","Haiti",264
"Unknown","India",265
"Zero","India",268
"Surat","India",271
"Mysore","India",273
"Nanded","India",276
"Purnea","India",278
"Ranchi","India",281
"Shirdi","India",283
"Patiala","India",286
"Tanjore","India",288
"Nainital","India",290
"Pasighat","India",293
"Shillong","India",295
"Srinagar","India",297
"Tirupeti","India",299
"Mangalore","India",301
"Pathankot","India",303
"Nasik Road","India",305
"Raibarelli","India",307
"Trivandrum","India",309
"Mazuffarpur","India",311
"Puttaparthi","India",313
"Thoothukudi","India",315
"Toranagallu","India",316
"Vishakhapatnam","India",318
"Pisa","Italy",320
"Rome","Italy",321
"Parma","Italy",324
"Milano","Italy",327
"Padova","Italy",329
"Varese","Italy",332
"Verona","Italy",334
"Perugia","Italy",337
"Rivolto","Italy",339
"Tortoli","Italy",341
"Vicenza","Italy",344
"Oristano","Italy",346
"Vercelli","Italy",348
"Novi Ligure","Italy",350
"Trento (TN)","Italy",352
"Sarzana (SP)","Italy",354
"Marina Di Campo","Italy",356
"Pratica Di Mare","Italy",357
"Tremiti Islands","Italy",359
"Miho","Japan",362
"Oita","Japan",363
"Sado","Japan",364
"Saga","Japan",365
"Zama","Japan",366
"Osaka","Japan",368
"Ozuki","Japan",369
"Tokyo","Japan",370
"Yoron","Japan",372
"Misawa","Japan",373
"Nagoya","Japan",375
"Rawala Kot","Pakistan",1887
"Ormara Raik","Pakistan",1889
"Saidu Sharif","Pakistan",1891
"Rahim Yar Khan","Pakistan",1893
"Pedro Juan Caballero","Paraguay",1895
"Maia","Portugal",1898
"Ovar","Portugal",1899
"Porto","Portugal",1901
"Viseu","Portugal",1902
"Sintra","Portugal",1903
"Montijo","Portugal",1905
"Vila Real","Portugal",1907
"Monte Real","Portugal",1908
"Ponta Delgada","Portugal",1910
"Sao Jorge Island","Portugal",1912
"Poprad","Slovakia",1915
"Malacky","Slovakia",1916
"Žilina","Slovakia",1918
"Piestany","Slovakia",1919
"Portoroz","Slovenia",1921
"Moengo","Suriname",1923
"Poeketi","Suriname",1924
"Washabo","Suriname",1926
"Zandery","Suriname",1927
"Sarakreek","Suriname",1929
"Sipaliwini","Suriname",1931
"Wageningen","Suriname",1932
"Stoelmans Eiland","Suriname",1934
"Moshi","Tanzania",1937
"Pemba","Tanzania",1938
"Tanga","Tanzania",1939
"Msembe","Tanzania",1941
"Mtwara","Tanzania",1942
"Mwanza","Tanzania",1944
"Songea","Tanzania",1945
"Morogoro","Tanzania",1947
"Seronera","Tanzania",1948
"Shinyanga","Tanzania",1950
"Pai","Thailand",1952
"Tak","Thailand",1953
"Trat","Thailand",1954
"Satun","Thailand",1956
"Surin","Thailand",1957
"Phuket","Thailand",1959
"Ranong","Thailand",1960
"Pattani","Thailand",1962
"Pattaya","Thailand",1963
"Sukhothai","Thailand",1965
"Narathiwat","Thailand",1966
"Udon Thani","Thailand",1968
"Surat Thani","Thailand",1970
"Prachin Buri","Thailand",1972
"Nakhon Pathom","Thailand",1974
"Ubon Ratchathani","Thailand",1976
"Nakhon Si Thammarat","Thailand",1978
"Mutoko","Zimbabwe",1981
"Mana Pools","Zimbabwe",1983
"Zvishavane","Zimbabwe",1985
"Oran","Argentina",1987
"Moron","Argentina",1988
"Obera","Argentina",1989
"Parana","Argentina",1991
"Tandil","Argentina",1992
"Viedma","Argentina",1994
"ZAPALA","Argentina",1995
"Neuquen","Argentina",1997
"Pehuajo","Argentina",1998
"Rosario","Argentina",2000
"Tolhuin","Argentina",2001
"Ushuaia","Argentina",2003
"Necochea","Argentina",2005
"San Juan","Argentina",2006
"Santa Fe","Argentina",2008
"Olavarria","Argentina",2010
"Rio Hondo","Argentina",2011
"Tinogasta","Argentina",2013
"Rio Grande","Argentina",2015
"San Rafael","Argentina",2017
"Santa Cruz","Argentina",2018
"Reconquista","Argentina",2020
"Villa Maria","Argentina",2022
"San Fernando","Argentina",2024
"Villa Gesell","Argentina",2026
"Marcos Juarez","Argentina",2028
"Perito Moreno","Argentina",2030
"Sierra Grande","Argentina",2032
"Puerto Deseado","Argentina",2034
"San Antonio Oeste","Argentina",2037
"Santiago Del Estero","Argentina",2039
"San Martin Des Andes","Argentina",2042
"Unknown","Australia",2044
"Roma","Australia",2045
"Moree","Australia",2047
"Nowra","Australia",2048
"Oakey","Australia",2049
"Scone","Australia",2051
"Taree","Australia",2052
"Uluru","Australia",2054
"Umuwa","Australia",2055
"Weipa","Australia",2056
"Mimili","Australia",2058
"Moomba","Australia",2059
"Moruya","Australia",2061
"Mudgee","Australia",2062
"Onslow","Australia",2064
"Orange","Australia",2065
"Sydney","Australia",2067
"Taroom","Australia",2068
"Temora","Australia",2070
"Utopia","Australia",2071
"Wiluna","Australia",2073
"Winton","Australia",2074
"Yarram","Australia",2076
"Mildura","Australia",2077
"Strahan","Australia",2083
"Maitland","Australia",2090
"Richmond","Australia",2096
"Port Macquarie","Australia",2166
"Rottnest Island","Australia",2168
"McArthur River Mine","Australia",2171
"Victoria River Downs","Australia",2173
"Saqqaq","Greenland",2176
"Paamiut","Greenland",2177
"Saattut","Greenland",2179
"Qaqortoq","Greenland",2181
"Qeqertaq","Greenland",2182
"Tasiusaq","Greenland",2184
"Niaqornat","Greenland",2186
"Qassimiut","Greenland",2187
"Uummannaq","Greenland",2189
"Savissivik","Greenland",2191
"Ukkusissat","Greenland",2193
"Sermiligaaq","Greenland",2195
"Sondrestrom","Greenland",2196
"Tiniteqilaaq","Greenland",2198
"Qasigiannguit","Greenland",2200
"Neerlerit Inaat","Greenland",2202
"San Jose","Guatemala",2205
"Retalhuleu","Guatemala",2206
"Rubelsanto","Guatemala",2207
"Puerto Barrios","Guatemala",2209
"Naha","Indonesia",2212
"Palu","Indonesia",2213
"Raha","Indonesia",2215
"Medan","Indonesia",2216
"Melak","Indonesia",2217
"Praya","Indonesia",2219
"Makale","Indonesia",2220
"Malang","Indonesia",2221
"Manado","Indonesia",2223
"Nabire","Indonesia",2224
"Padang","Indonesia",2226
"Rengat","Indonesia",2227
"Sabang","Indonesia",2229
"Sanana","Indonesia",2230
"Sorong","Indonesia",2232
"Timika","Indonesia",2233
"Wamena","Indonesia",2235
"Wasior","Indonesia",2236
"Masamba","Indonesia",2238
"Mataram","Indonesia",2239
"Merauke","Indonesia",2241
"Oksibil","Indonesia",2242
"Selayar","Indonesia",2244
"Sibolga","Indonesia",2245
"Soroako","Indonesia",2247
"Sumenep","Indonesia",2248
"Ternate","Indonesia",2250
"Nusawiru","Indonesia",2251
"Saumlaki","Indonesia",2253
"Sinabang","Indonesia",2255
"Surabaya","Indonesia",2256
"Manokwari","Indonesia",2258
"Pekanbaru","Indonesia",2260
"Pontianak","Indonesia",2261
"Solo City","Indonesia",2263
"Toli-Toli","Indonesia",2265
"Melonguane","Indonesia",2266
"Nangapinoh","Indonesia",2268
"Puruk Cahu","Indonesia",2270
"Muara Bungo","Indonesia",2272
"Muara Teweh","Indonesia",2273
"Tasikmalaya","Indonesia",2275
"Sungai Penuh","Indonesia",2277
"Ujung Pandang","Indonesia",2279
"Pangkal Pinang","Indonesia",2281
"Tanjung Pandan","Indonesia",2283
"Tanjung Santan","Indonesia",2285
"Padang Sidempuan","Indonesia",2287
"Waris-Papua Island","Indonesia",2290
"Sampit-Borneo Island","Indonesia",2292
"Sintang-Borneo Island","Indonesia",2294
"Nunukan-Nunukan Island","Indonesia",2297
"Ranai-Natuna Besar Island","Indonesia",2300
"Talang Gudang-Sumatra Island","Indonesia",2303
"Paluknys","Lithuania",2306
"Siauliai","Lithuania",2307
"Ohrid","Macedonia",2309
"Skopje","Macedonia",2310
"Rodriguez Island","Mauritius",2312
"Siuna","Nicaragua",2314
"Rosita","Nicaragua",2315
"Managua","Nicaragua",2317
"Moyogalpa","Nicaragua",2318
"San Carlos","Nicaragua",2319
"Tengah","Singapore",2321
"Singapore","Singapore",2323
"Paya Lebar","Singapore",2324
"Mattala","Sri Lanka",2325
"Wirawila","Sri Lanka",2327
"Polonnaruwa Town","Sri Lanka",2329
"Merida","Venezuela",2331
"Valera","Venezuela",2332
"Maturin","Venezuela",2334
"Porlamar","Venezuela",2335
"Hirakud","India",3958
"Hubli","India",3960
"Hyderabad","India",3961
"Indore","India",3963
"Jaipur","India",3965
"Jaisalmer","India",3966
"Jamnagar","India",3968
"Jeypore","India",3970
"Jharsuguda","India",3972
"Jorhat","India",3974
"Kandla","India",3976
"Kannur","India",3978
"Kanpur","India",3979
"Khajuraho","India",3981
"Kolhapur","India",3983
"Kota","India",3985
"Kulu","India",3986
"Leh","India",3988
"Lilabari","India",3989
"Ludhiaha","India",3991
"Madurai","India",3993
"Alessandria","Italy",3995
"Amendola","Italy",3997
"Aosta","Italy",3999
"Aviano","Italy",4000
"Bergamo","Italy",4002
"Bologna","Italy",4004
"Bolzano","Italy",4005
"Brindisi","Italy",4007
"Cameri","Italy",4009
"Catania","Italy",4011
"Cervia","Italy",4012
"Como","Italy",4014
"Cuneo","Italy",4016
"Decimomannu","Italy",4017
"Foggia","Italy",4019
"Genoa","Italy",4021
"Gioia Del Colle","Italy",4023
"Grosseto","Italy",4025
"Guidonia","Italy",4027
"Lampedusa","Italy",4029
"Lecce","Italy",4031
"Akeno","Japan",4033
"Akita","Japan",4034
"Amami","Japan",4036
"Aomori","Japan",4037
"Ashiya","Japan",4039
"Beppu","Japan",4041
"Chitose","Japan",4042
"Fukui","Japan",4044
"Fukuoka","Japan",4045
"Futema","Japan",4047
"Hachijojima","Japan",4049
"Hakodate","Japan",4051
"Hanamaki","Japan",4053
"Hofu","Japan",4055
"Ibaraki","Japan",4056
"Iejima","Japan",4058
"Iruma","Japan",4060
"Ishigaki","Japan",4061
"Iwami","Japan",4063
"Izumo","Japan",4065
"Kadena","Japan",4066
"Kanazawa","Japan",4068
"Kenebetsu","Japan",4070
"Kikai","Japan",4072
"Kisarazu","Japan",4073
"Kitakyushu","Japan",4075
"Kochi","Japan",4077
"Kozushima","Japan",4079
"Kumejima","Japan",4081
"Amboseli National Park","Kenya",4083
"Bura","Kenya",4086
"Eldoret","Kenya",4088
"Garba Tula","Kenya",4090
"Hola","Kenya",4092
"Isiolo","Kenya",4094
"Kilaguni","Kenya",4098
"Lamu","Kenya",4102
"Lodwar","Kenya",4105
"Benguela","Angola",4200
"Catoca","Angola",4202
"Catumbela","Angola",4203
"Huambo","Angola",4205
"Kuito","Angola",4207
"Luanda","Angola",4209
"Lubango","Angola",4210
"Luena","Angola",4212
"Belize","Belize",4214
"Belize City","Belize",4215
"Big Creek","Belize",4217
"Caye Chapel","Belize",4219
"Dangriga","Belize",4221
"Gelephu","Bhutan",4223
"ALTA FLORESTA D'OESTE","Brazil",4225
"Agua Boa","Brazil",4228
"Almeirim","Brazil",4230
"Alta Floresta","Brazil",4232
"Windorah","Australia",2100
"Yuendumu","Australia",2101
"Mangalore","Australia",2102
"Melbourne","Australia",2103
"Merimbula","Australia",2104
"Mine Site","Australia",2105
"Mount Isa","Australia",2106
"Mt Liebig","Australia",2107
"Newcastle","Australia",2108
"Normanton","Australia",2109
"Penneshaw","Australia",2110
"Petermann","Australia",2111
"Pooncarie","Australia",2112
"Roper Bar","Australia",2113
"Shark Bay","Australia",2114
"St George","Australia",2115
"Sue Islet","Australia",2116
"Swan Hill","Australia",2117
"Toowoomba","Australia",2118
"Wilcannia","Australia",2119
"Mallacoota","Australia",2120
"Maningrida","Australia",2121
"Milingimbi","Australia",2122
"Naracoorte","Australia",2123
"Narrandera","Australia",2124
"Noonkanbah","Australia",2125
"Paraburdoo","Australia",2126
"Point Cook","Australia",2127
"Pormpuraaw","Australia",2128
"Princetown","Australia",2129
"Schofields","Australia",2130
"Shepparton","Australia",2131
"Townsville","Australia",2132
"Wollongong","Australia",2133
"Yam Island","Australia",2134
"Maryborough","Australia",2135
"Meekatharra","Australia",2136
"Mount Keith","Australia",2137
"Olympic Dam","Australia",2138
"Palm Island","Australia",2139
"Pirlangimpi","Australia",2140
"Prosserpine","Australia",2141
"Ramingining","Australia",2142
"Rockhampton","Australia",2143
"Wagga Wagga","Australia",2144
"Warrnambool","Australia",2145
"Maroochydore","Australia",2146
"Mount Garnet","Australia",2147
"Mount Hotham","Australia",2148
"Mount Magnet","Australia",2149
"Pipalyatjara","Australia",2150
"Port Hedland","Australia",2151
"Port Lincoln","Australia",2152
"Ravensthorpe","Australia",2153
"Thargomindah","Australia",2154
"The Granites","Australia",2155
"West Wyalong","Australia",2156
"Yorke Island","Australia",2157
"Mount Gambier","Australia",2158
"Murray Bridge","Australia",2159
"Murray Island","Australia",2160
"Saibai Island","Australia",2161
"Shute Harbour","Australia",2162
"Tennant Creek","Australia",2163
"William Creek","Australia",2164
"Phillip Island","Australia",2165
"Prominent Hill","Australia",2167
"Mornington Island","Australia",2169
"Warnervale Airport","Australia",2170
"Warburton Community","Australia",2172
"Thule","Greenland",2174
"Narsaq","Greenland",2175
"Qaanaaq","Greenland",2178
"Nuussuaq","Greenland",2180
"Sisimiut","Greenland",2183
"Maniitsoq","Greenland",2185
"Upernavik","Greenland",2188
"Nanortalik","Greenland",2190
"Siorapaluk","Greenland",2192
"Nuugaatsiaq","Greenland",2194
"Narssarssuaq","Greenland",2197
"Niaqornaarsuk","Greenland",2199
"Narsaq Kujalleq","Greenland",2201
"Upernavik Kujalleq","Greenland",2203
"Qeqertarsuaq Airport","Greenland",2204
"Quezaltenango","Guatemala",2208
"Santa Cruz des Quiche","Guatemala",2210
"Sek Kong","Hong Kong",2211
"Poso","Indonesia",2214
"Mulia","Indonesia",2218
"Mamuju","Indonesia",2222
"Namlea","Indonesia",2225
"Ruteng","Indonesia",2228
"Sipora","Indonesia",2231
"Toraja","Indonesia",2234
"Malinau","Indonesia",2237
"Maumere","Indonesia",2240
"Pomalaa","Indonesia",2243
"Singkep","Indonesia",2246
"Taraken","Indonesia",2249
"Sanggata","Indonesia",2252
"Semarang","Indonesia",2254
"Waingapu","Indonesia",2257
"Palembang","Indonesia",2259
"Samarinda","Indonesia",2262
"Tangerang","Indonesia",2264
"Nagan Raya","Indonesia",2267
"Pagerungan","Indonesia",2269
"Yogyakarta","Indonesia",2271
"Savu Island","Indonesia",2274
"Palangkaraya","Indonesia",2276
"Pangkalan Bun","Indonesia",2278
"Morotai Island","Indonesia",2280
"Sumbawa Island","Indonesia",2282
"Tanjung Pinang","Indonesia",2284
"Siborong-Borong","Indonesia",2286
"Pasir Pangaraian","Indonesia",2288
"Sulawesi Tenggara","Indonesia",2289
"Sugapa-Papua Island","Indonesia",2291
"Senggeh-Papua Island","Indonesia",2293
"Tanjung Balai Karimun","Indonesia",2295
"Tanjung-Borneo Island","Indonesia",2296
"Waikabubak-Sumba Island","Indonesia",2298
"Putussibau-Borneo Island","Indonesia",2299
"Tanjung Redep-Borneo Island","Indonesia",2301
"Tanjung Selor-Borneo Island","Indonesia",2302
"Palanga","Lithuania",2304
"Vilnius","Lithuania",2305
"Panevezys","Lithuania",2308
"Plaisance","Mauritius",2311
"Tola","Nicaragua",2313
"Waspam","Nicaragua",2316
"Puerto Cabezas","Nicaragua",2320
"Sembawang","Singapore",2322
"Sigiriya","Sri Lanka",2326
"Trinciomalee","Sri Lanka",2328
"Maracay","Venezuela",2333
"San Tome","Venezuela",2336
"Tumeremo","Venezuela",2338
"Palmarito","Venezuela",2341
"San Felipe","Venezuela",2344
"Santa Barbara","Venezuela",2347
"Puerto Cabello","Venezuela",2349
"Valle De La Pascua","Venezuela",2351
"Santa Ana De Uairen","Venezuela",2352
"Santa Elena de Uairen","Venezuela",2354
"San Juan De Los Morros","Venezuela",2356
"Weydon","Antarctica",2357
"Marambio Base","Antarctica",2359
"Stephen's Island","Antarctica",2361
"Nakhchivan","Azerbaijan",2364
"Saidpur","Bangladesh",2366
"Maio","Cape Verde",2369
"Sao Vicente Island","Cape Verde",2371
"Praia, Santiago Island","Cape Verde",2372
"Upala","Costa Rica",2374
"Nicoya","Costa Rica",2375
"Roxana","Costa Rica",2378
"Palmar Sur","Costa Rica",2382
"San Isidro","Costa Rica",2384
"Playa Samara","Costa Rica",2387
"San Vito De Jaba","Costa Rica",2389
"St. Martin","Guadeloupe",2390
"St-François","Guadeloupe",2391
"Pointe-a-pitre","Guadeloupe",2392
"Urzhar","Kazakhstan",2394
"Zaysan","Kazakhstan",2395
"Pavlodar","Kazakhstan",2396
"Zhezkazgan","Kazakhstan",2397
"Taldykorgan","Kazakhstan",2399
"Tselinograd","Kazakhstan",2400
"Petropavlosk","Kazakhstan",2401
"Semiplatinsk","Kazakhstan",2402
"Ust Kamenogorsk","Kazakhstan",2403
"Naryn","Kyrgyzstan",2405
"Tamchy","Kyrgyzstan",2406
"Manja","Madagascar",2407
"Mazar-i-sharif","Afghanistan",2472
"San Salvador","El Salvador",2474
"Weert","Netherlands",2476
"Volkel","Netherlands",2477
"Middelburg","Netherlands",2479
"Valkenburg","Netherlands",2480
"Soesterberg","Netherlands",2481
"Okiwi","New Zealand",2483
"NAPIER","New Zealand",2485
"Nelson","New Zealand",2486
"Oamaru","New Zealand",2487
"Picton","New Zealand",2489
"Pukaki","New Zealand",2490
"Timaru","New Zealand",2492
"Wairoa","New Zealand",2493
"Wanaka","New Zealand",2494
"Motueka","New Zealand",2496
"Omarama","New Zealand",2497
"Waiouru","New Zealand",2499
"Rangiora","New Zealand",2500
"Wanganui","New Zealand",2502
"Westport","New Zealand",2503
"Masterton","New Zealand",2505
"Whakatane","New Zealand",2506
"Whenuapai","New Zealand",2508
"Whitianga","New Zealand",2509
"Wellington","New Zealand",2511
"North Shore","New Zealand",2513
"Paraparaumu","New Zealand",2514
"West Melton","New Zealand",2516
"Milford Sound","New Zealand",2518
"Stewart Island","New Zealand",2520
"Palmerston North","New Zealand",2522
"Wonsan","North Korea",2524
"Sunchon","North Korea",2525
"Pyongyang","North Korea",2527
"Naga","Philippines",2529
"Virac","Philippines",2531
"Manila","Philippines",2532
"Ozamis","Philippines",2533
"Taytay","Philippines",2535
"Masbate","Philippines",2536
"Romblon","Philippines",2538
"Siargao","Philippines",2539
"Mamburao","Philippines",2540
"San Jose","Philippines",2542
"Surallah","Philippines",2544
"Tacloban","Philippines",2545
"Ormoc City","Philippines",2547
"Roxas City","Philippines",2548
"Tuguegarao","Philippines",2550
"San Fernando","Philippines",2552
"Olongapo City","Philippines",2553
"Puerto Princesa","Philippines",2555
"Mayaguez","Puerto Rico",2557
"Vieques Island","Puerto Rico",2559
"Muan","South Korea",2561
"Osan","South Korea",2562
"Mokpo","South Korea",2563
"Suwon","South Korea",2565
"Taegu","South Korea",2566
"Ulsan","South Korea",2567
"Yeosu","South Korea",2569
"Pohang","South Korea",2570
"Seosan","South Korea",2571
"Sacheon","South Korea",2573
"Siheung","South Korea",2574
"Ulleung","South Korea",2576
"Seogwipo","South Korea",2577
"Seoul East","South Korea",2579
"Sokcho / Gangneung","South Korea",2580
"Thun","Switzerland",2583
"Raron","Switzerland",2585
"Mollis","Switzerland",2586
"Quinto","Switzerland",2587
"Zurich","Switzerland",2589
"Payerne","Switzerland",2590
"Zermatt","Switzerland",2592
"Prangins","Switzerland",2593
"Meiringen","Switzerland",2595
"Neuchatel","Switzerland",2596
"Wangen-Lachen","Switzerland",2598
"Reichenbach im Kandertal","Switzerland",2600
"Mauke Island","Cook Islands",2604
"Mitiaro Island","Cook Islands",2606
"Manihiki Island","Cook Islands",2608
"Taif","Saudi Arabia",2611
"Wejh","Saudi Arabia",2612
"Rafha","Saudi Arabia",2613
"Yenbo","Saudi Arabia",2615
"Nejran","Saudi Arabia",2616
"Rabigh","Saudi Arabia",2617
"Turaif","Saudi Arabia",2619
"Shaybah","Saudi Arabia",2620
"Sulayel","Saudi Arabia",2621
"Thumamah","Saudi Arabia",2623
"Ras Tanura","Saudi Arabia",2624
"Petroline 6","Saudi Arabia",2626
"Rash Mishab","Saudi Arabia",2628
"Petroline 10","Saudi Arabia",2629
"Mkuze","South Africa",2632
"Ngala","South Africa",2633
"Parys","South Africa",2634
"Phinda","South Africa",2636
"Sishen","South Africa",2637
"Ulundi","South Africa",2639
"Umtata","South Africa",2640
"Welkom","South Africa",2641
"Secunda","South Africa",2643
"Skukuza","South Africa",2644
"Tzaneen","South Africa",2646
"Vryburg","South Africa",2647
"Witbank","South Africa",2648
"Malalane","South Africa",2650
"Malamala","South Africa",2651
"Pretoria","South Africa",2653
"Saldanha","South Africa",2654
"Upington","South Africa",2656
"Nelspruit","South Africa",2657
"Nylstroom","South Africa",2659
"Polokwane","South Africa",2660
"Sabi Sabi","South Africa",2662
"Vredendal","South Africa",2664
"Middelburg","South Africa",2665
"Mpumalanga","South Africa",2666
"Phalaborwa","South Africa",2668
"Queenstown","South Africa",2669
"Swellendam","South Africa",2671
"Ysterplaat","South Africa",2673
"Marble Hall","South Africa",2674
"Vereeniging","South Africa",2676
"Potgietersrus","South Africa",2678
"Richard's Bay","South Africa",2679
"Port Elizabeth","South Africa",2681
"Pietermaritzburg","South Africa",2683
